"Trcid";"Title";"Shortdescription";"Longdescription";"Calendarsummary";"TitleEN";"ShortdescriptionEN";"LongdescriptionEN";"CalendarsummaryEN";"Types";"Ids";"Locatienaam";"City";"Adres";"Zipcode";"Latitude";"Longitude";"Urls";"Media";"Thumbnail";"Datepattern_startdate";"Datepattern_enddate";"Singledates";"Type1";"Lastupdated";
"1544a613-1d7e-41ca-a594-dcf26efc9245";"Disco Dolly";"Een club, pub of bar met dansvloer ? hoe je het ook wilt noemen, bij Disco Dolly kun je 7 dagen per week terecht voor een uiteenlopende programmering. Disco Dolly is voor iedereen, maar de kans is groot dat je hier jong publiek/studenten aantreft.";"<strong>Boogie down</strong><br /> Disco Dolly is te vinden op de plek waar eerst het legendarische studentencaf&eacute: Dansen bij Jansen zat. De entreeprijs is laag (of zelfs gratis) maakt de club laagdrempelig en ook de muziek trekt een gemengd publiek. Disco, funk, soul, boogie, house en hip-hop: het komt allemaal aan bod.";"";"Disco Dolly";"A club, a pub, a bar with a dancefloor ? whatever you want to call it, Disco Dolly is there for the student crowd (or young at heart) seven days a week.";"<strong>Boogie down</strong><br /> Risen from the ashes of near-legendary student haunt Dansen bij Jansen, Disco Dolly follows in the footsteps of its venerated predecessor by catering for the fluitje-thirsty with low fees, generous opening hours and a crowd-pleasing soundtrack of disco, funk, soul, boogie, house and hip-hop.";"";"";"3.3.2";"";"AMSTERDAM";"Handboogstraat 11 / HS";"1012 XM";"52,3680830";"4,8902220";"http://www.discodolly.nl/";"https://media.iamsterdam.com/ndtrc/Images/20140908/d9286f2d-a396-4752-8c48-8efd689a8443.jpg";"https://media.iamsterdam.com/ndtrc/Images/20140908/d9286f2d-a396-4752-8c48-8efd689a8443.jpg";"";"";"";"";"2015-06-23 10:09:03";
"2e3c712e-15b8-42d7-b386-c37fb166a55a";"Haarlemse podia";"Het brede en interessante aanbod van de Haarlemse podia vormt het bewijs voor datgene waarin een stad met een dorpsgevoel groots in kan zijn. ";"Zowel het Patronaat als de Toneelschuur vormt een creatieve broedplaats voor Nederlands toptalent. Al meer dan 25 jaar is de Toneelschuur in Haarlem een toonaangevend en eigentijds huis voor de Nederlandse toneel-, dans- en filmwereld. Poppodium Patronaat behoort al jaren tot de top tien van de kernpodia in Nederland en heeft een sterke programmering.<br /> <br /> De Philharmonie (d&eacute: concertzaal van Haarlem) en de Stadsschouwburg Haarlem met haar intieme theaterzaal en de eigentijdse foyers zorgen voor een breed totaalaanbod aan cultuur met allure. Haarlem heeft ook sfeervolle clubs, discotheken, bars en caf&eacute:s met een geheel eigen karakter. In De Lichtfabriek vinden dance events en culturele evenementen plaats.";"";"Haarlemse nightlife";"A city with a small town feeling, Haarlem is also home to a varied range of cultural event venues ? perfect for catching a performance or for a night on the town.";"<strong>Stars of the stage</strong><br /> Haarlem&rsquo:s Toneelschuur has been a shining light of contemporary Dutch theatre, dance and film for more than 25 years while the superb programming at Poppodium Patronaat has assured it of place as one of the top music venues in the country. Head to the Philharmonie for classical concerts and don&rsquo:t miss the Stadsschouwburg Haarlem for an evening of theatre or De Lichtfabriek for dance and cultural events. The city is also home to an enormous range of clubs and bars, each with their own special atmosphere.";"";"";"3.3.2";"Haarlemse podia";"HAARLEM";"Diverse locaties / various locations";"2011 VG";"52,3779200";"4,6269910";"";"https://media.iamsterdam.com/ndtrc/Images/20141022/374719ea-5612-4bef-b3e4-d36711e54d7f.jpg,https://media.iamsterdam.com/ndtrc/Images/20141022/21f6bcbc-c706-4cbc-9aa5-4bb4c7dc1044.jpg";"https://media.iamsterdam.com/ndtrc/Images/20141022/374719ea-5612-4bef-b3e4-d36711e54d7f.jpg";"";"";"";"";"2015-09-04 09:22:21";
"260b7cf5-5976-4e36-992d-5e10f930dd67";"Club Closure";"Closure is een typische nachtclub: open minded en underground, met minimalistische verlichting en een dansvloer rondom de dj. De club is centraal gelegen op de Rozengracht in Amsterdam en is de ideale plek voor liefhebbers van hedendaagse elektronische muziek. ";"<h2>De lekkerste dancemuziek</h2> Bij Closure delen zowel nationale als internationale talenten&nbsp:hun muzikale kwaliteiten met het publiek.&nbsp:Ze draaien&nbsp:disco, house en techno in alle mogelijke vormen, met maar &eacute:&eacute:n simpele regel: het maakt niet uit wie je bent of waar je vandaan komt, het draait allemaal om de muziek.";"";"Club Closure";"Closure is a nightclub in its purest form: open minded and underground, with minimalistic lighting and a dance floor layered around the DJ. Situated centrally in Amsterdam, directly on the Rozengracht, it's a club that continuously creates space for contemporary electronic music. ";"<h2> Subterranean dance pleasures</h2> At Closure both local and international talents are invited to explore their chosen sonic terrain. Disco, house and techno in all their forms express a single, simple rule: it doesn&rsquo:t matter who you are or where you come from, it&rsquo:s the music that speaks.<br /> <br /> <strong>*Club closure is currently closed for the&nbsp:foreseeable&nbsp:future. Please check the club's website for more details*</strong>";"";"";"3.3.2";"Club Closure";"AMSTERDAM";"Rozengracht 133";"1016 LV";"52,3729820";"4,8797410";"http://www.closure-amsterdam.nl";"https://media.iamsterdam.com/ndtrc/Images/26/260b7cf5-5976-4e36-992d-5e10f930dd67/4ef2b5eb-6025-4887-a7d9-8af2d4552122.jpg,https://media.iamsterdam.com/ndtrc/Images/26/260b7cf5-5976-4e36-992d-5e10f930dd67/7bf450c6-8e92-4870-87d2-72e4487d6ef7.jpg,https://media.iamsterdam.com/ndtrc/Images/26/260b7cf5-5976-4e36-992d-5e10f930dd67/60040fad-881e-4c77-b8fe-e5be49b30155.jpg";"https://media.iamsterdam.com/ndtrc/Images/26/260b7cf5-5976-4e36-992d-5e10f930dd67/4ef2b5eb-6025-4887-a7d9-8af2d4552122.jpg";"";"";"";"";"2016-03-29 15:23:36";
"e6e86c78-a46b-4d6d-ad20-5fad4aa4daf6";"Cruquiusgilde";"Cruquiusgilde in Amsterdam is een unieke combinatie van ambacht, sociaal ondernemen, architectuur, cultuur en nightlife. ";"<h2> Allround culturele programmering</h2> Met de culturele programmering wil Cruquiusgilde jong, eigenwijs en artistiek talent de kans bieden om hun talenten te tonen. De locatie bevat 11 werkateliers en een machinewerkplaats voor jonge ambachtslieden, waaronder meubelmakers, multimediatalenten, een timmerman, een fotograaf en nog veel meer. Daarnaast organiseert Cruquiusgilde diverse activiteiten zoals (film)festivals, theater- en dansvoorstellingen en allerlei workshops.";"";"Cruquiusgilde";"A warehouse techno club and so much more: Amsterdam?s Cruquiusgilde combines nightlife and performances with art, craft and manual labour. ";"<h2>Allrounder</h2> With its cultural programming, the Cruquiusgilde aims to be a place for up-and-comers that want to hone their stage skills, and it also organises film festivals and theatre and dance productions. In addition, the club houses 11 studios for artists and craftspeople including furniture makers, multimedia artists, a carpenter, a photographer and more. A large variety of workshops is also on offer.";"";"";"3.3.2";"Cruquiusgilde";"AMSTERDAM";"Cruquiusweg 124A";"1019 AK";"52,3688390";"4,9548340";"http://www.cruquiusgilde.nl/";"https://media.iamsterdam.com/ndtrc/Images/e6/e6e86c78-a46b-4d6d-ad20-5fad4aa4daf6/8cfb3574-5efd-4a0c-af41-df19da7e4a3f.jpg";"https://media.iamsterdam.com/ndtrc/Images/e6/e6e86c78-a46b-4d6d-ad20-5fad4aa4daf6/8cfb3574-5efd-4a0c-af41-df19da7e4a3f.jpg";"";"";"";"";"2016-04-03 10:29:37";
"b5a671ae-419a-49e1-9692-dbcf13485072";"Diverse Locaties / Various locations";"Diverse Locaties / Various locations";"";"";"Diverse Locaties / Various locations";"";"";"";"";"3.3.2";"Diverse Locaties / Various locations";"AMSTERDAM";"Diverse locaties / Various locations";"1012 JS";"52,3726380";"4,8941060";"";"";"";"";"";"";"";"2015-08-03 14:43:32";
"ff5817e4-ed5e-4dbb-a463-b8d7bfb2d424";"Warehouse Elementenstraat";"De populaire uitgaanslocatie Warehouse Elementenstraat is te vinden in het industriële Amsterdam-West. De loods met rauwe uitstraling is de thuisbasis voor underground techno en house concepten.";"<h2>Club in Amsterdam-West</h2> De locatie heeft in het verleden al naam gemaakt in het Amsterdamse uitgaansleven maar sloot begin jaren &rsquo:90 voor evenementen. Vanaf 2014 kun je in de industri&euml:le loods, met vier zalen ruimte voor zo&rsquo:n 2500 man, opnieuw terecht voor feesten als Hyte, Welcome to the Future indoor, Luciano &amp: Friends en Reaktor.";"";"Warehouse Elementenstraat";"Situated out in an industrial area in the west of Amsterdam, the Waregouse Elementenstraat has been transformed into one of the city's most influential party locations.";"<h2>Innovative party location</h2> This industrial warehouse is an <strong>innovative party location</strong> in Amsterdam, catering to up to 2,500 party goers across its four halls. A great spot for <strong>techno</strong>, <strong>house</strong> and other <strong>EDM</strong> genres, it's known for events such as Hyte, Welcome to the Future Indoor and many more.";"";"";"3.3.2";"Warehouse Elementenstraat";"AMSTERDAM";"Elementenstraat 25";"1014 AR";"52,3944000";"4,8520190";"http://www.elementenstraat.nl/";"https://media.iamsterdam.com/ndtrc/Images/ff/ff5817e4-ed5e-4dbb-a463-b8d7bfb2d424/18e365a7-442b-4707-aedf-4f85e41975bd.jpg,https://media.iamsterdam.com/ndtrc/Images/ff/ff5817e4-ed5e-4dbb-a463-b8d7bfb2d424/5b0fbfc2-7a41-41a1-9ea7-24d141ba1bdd.jpg,https://media.iamsterdam.com/ndtrc/Images/ff/ff5817e4-ed5e-4dbb-a463-b8d7bfb2d424/439bc230-d64a-44e8-b600-3ce3a6b3049a.jpg";"https://media.iamsterdam.com/ndtrc/Images/ff/ff5817e4-ed5e-4dbb-a463-b8d7bfb2d424/439bc230-d64a-44e8-b600-3ce3a6b3049a.jpg";"";"";"";"";"2016-04-03 10:34:46";
"ab0f2daa-d715-4192-baba-69f8fb0d03eb";"Club Candela";"Bij deze bruisende nachtclub vlakbij het Leidseplein in het centrum van Amsterdam is het altijd feest. ";"<h2>Feesten tot in de late uurtjes</h2> Bij Cafe Candela gaan doordeweeks de lichten pas om 4.00 aan en in het weekend kun je zelfs een uur langer doorfeesten. De club midden in het centrum van Amsterdam trekt iedere avond een leuke mix van bezoekers, van locals tot toeristen. Met regelmatige karaoke- en open mic-avonden en dj's die alles draaien van R&amp:B tot Rock en Latino, is er dan ook voor ieder wat wils.";"";"Club Candela";"The party never stops at this lively two-storey nightclub cafe in the heart of Amsterdam's Leidesplein area. ";"<h2>Leidesplein party hotspot</h2> Open until 4am every night (5am on Fridays and Saturdays), Cafe Candela can always be counted on for some late night fun times in Amsterdam centre. With regular drinks specials, DJs spinning everything from R&amp:B to Rock and Latino and regular karaoke and open mic nights, the club attracts a lively crowd of friendly locals and visitors every night of the week.";"";"";"3.3.2";"Club Candela";"AMSTERDAM";"Korte Leidsedwarsstraat 85";"1017 PX";"52,3638650";"4,8838580";"";"https://media.iamsterdam.com/ndtrc/Images/ab/ab0f2daa-d715-4192-baba-69f8fb0d03eb/09ea5b9e-21e9-45d7-bbe0-e70cf0f0aa3b.jpg";"https://media.iamsterdam.com/ndtrc/Images/ab/ab0f2daa-d715-4192-baba-69f8fb0d03eb/09ea5b9e-21e9-45d7-bbe0-e70cf0f0aa3b.jpg";"";"";"";"";"2015-12-17 14:21:38";
"ac0b2370-18db-448b-836d-98186469603e";"Club Prime";"Midden in het hart van het Amsterdamse nachtleven, aan het Rembrandtplein, vind je club Prime. Een plek waar je iedere dag van de week terecht kunt voor een feestje.";"<h2>Uitgaan op het Rembrandtplein</h2> Het maakt niet uit welke dag van de week het is, als je wilt dansen dan zit je bij Prime altijd goed. De club midden in het centrum van Amsterdam is vooral geliefd bij toeristen en je kunt er dan ook met mensen van over de hele wereld feesten. Prime is doordeweeks open tot 3.00 uur en in het weekend sluiten de deuren pas om 5.00 uur. VIP tafels kunnen op verzoek geregeld worden.";"";"Club Prime";"With its 'prime' location in the heart of Amsterdam's nightlife hub Rembrandtplein, this tourist favourite always guarantees a fun-filled night out on any night of the week.";"<h2>Late night party hotspot in Amsterdam</h2> No matter what day of the week it is, if you're looking for somewhere to dance the night away in Amsterdam you'll always find a party at Prime. Open seven days a week until 3am, and 5am on weekends, this Rembrandtplein nightclub attracts a fun loving crowd of locals and visitors from all over the globe. VIP tables are available by request.";"";"";"3.3.2";"Club Prime";"AMSTERDAM";"Rembrandtplein 22";"1017 CV";"52,3656450";"4,8962980";"http://www.clubprime.nl/";"https://media.iamsterdam.com/ndtrc/Images/ac/ac0b2370-18db-448b-836d-98186469603e/66caa606-f3b9-49a5-adfb-d9d8d6183f82.jpg";"https://media.iamsterdam.com/ndtrc/Images/ac/ac0b2370-18db-448b-836d-98186469603e/66caa606-f3b9-49a5-adfb-d9d8d6183f82.jpg";"";"";"";"";"2015-12-17 14:22:11";
"80aa7a48-163b-4dbb-96d5-ec4db64261db";"Feest van Joop";"Het Feest van Joop vlakbij het Rembrandtplein in Amsterdam staat al jaren bekend als dé plek waar je tot laat kunt feesten. Niet gek met zo'n naam! Zeven dagen per week geopend, met vaste dj's die ervoor zorgen dat je danst tot de zon weer opkomt. ";"";"";"Feest van Joop";"Party until the wee hours at this popular Amsterdam night spot. Open seven nights a week until late, Feest van Joop is a long time favourite among young locals and visitors alike, where resident DJs spin party tunes to keep the fun going until sunrise.";"";"";"";"3.3.2";"Feest van Joop";"AMSTERDAM";"Lange Leidsedwarsstraat 39";"1017 NG";"52,3641030";"4,8845690";"http://www.hetfeestvanjoop.nl/";"https://media.iamsterdam.com/ndtrc/Images/80/80aa7a48-163b-4dbb-96d5-ec4db64261db/ed4419e3-7da3-4709-8520-18b377a07763.jpg";"https://media.iamsterdam.com/ndtrc/Images/80/80aa7a48-163b-4dbb-96d5-ec4db64261db/ed4419e3-7da3-4709-8520-18b377a07763.jpg";"";"";"";"";"2015-12-17 14:18:10";
"a6b6ea3b-d1ce-43f2-a982-b9bedbd0edee";"BlinQ Amsterdam";"Of je nou wilt lunchen, dineren of dansen: bij restaurant, bar en nachtclub BlinQ Amsterdam kan het allemaal. Praktisch gelegen vlakbij het Leidseplein, is BlinQ de perfecte plek voor een complete avond vermaak. Om 23.00 uur verandert het restaurant in een nachtclub en kun je na het diner blijven hangen voor een dansje op de laatste house-hitjes.";"";"";"BlinQ Amsterdam";"Whether you're looking for lunch, dinner, cocktails or to dance the night away in Amsterdam, you can do it all at this lively Leidseplein restaurant, bar and nightclub.";"<h2>Dine and dance in Amsterdam</h2> Well located in Amsterdam's vibrant Leidseplein, BlinQ is a restaurant by day, turning into a nightclub after 11pm. Head there for a delicious dinner, and then stay on after hours to dance it all off to resident DJs spinning the latest funky house and dancefloor hits.";"";"";"3.3.2";"BlinQ Amsterdam";"AMSTERDAM";"Kleine-Gartmanplantsoen 5";"1017 RP";"52,3636830";"4,8834500";"http://www.blinq-amsterdam.nl/";"https://media.iamsterdam.com/ndtrc/Images/a6/a6b6ea3b-d1ce-43f2-a982-b9bedbd0edee/4b164c79-f434-4f78-80aa-30b6cafca95f.jpg";"https://media.iamsterdam.com/ndtrc/Images/a6/a6b6ea3b-d1ce-43f2-a982-b9bedbd0edee/4b164c79-f434-4f78-80aa-30b6cafca95f.jpg";"";"";"";"";"2015-12-28 11:35:28";
"402d0cc9-743c-4cf3-b754-6e843f86beb6";"De Verkeerstoren";"In een voormalig kantoorpand in Amsterdam-Noord huist tijdelijk De Verkeerstoren: een creatieve plek met een café, bistro en cultuurpodium. ";"<h2>Creatieve plek in Amsterdam-Noord</h2> De Verkeerstoren is een ontmoetingsplek gelegen in een oud kantoorpand aan de Distelweg in Amsterdam-Noord. De locatie is omgebouwd tot tijdelijk creatief bolwerk met diverse werkplekken. Daarnaast vind je op de tweede verdieping een <strong data-redactor-tag=&quot:strong&quot:>cultuurpodium</strong>, <strong data-redactor-tag=&quot:strong&quot:>caf&eacute: </strong>De Ruimte <strong data-redactor-tag=&quot:strong&quot:>en bistro</strong> John Pastinaak. Met diverse evenementen is deze plek op 5 minuten van het pontje zeker de moeite van een bezoekje waard!";"";"De Verkeerstoren";"De Verkeerstoren is an all-encompassing space in Amsterdam-Noord frequented by creatives seeking music, food and culture. It is a dynamic meeting place where people can work and play together in a conducive environment.    ";"<h2>Creativity thrives in Amsterdam-Noord</h2> Get inspired and innovate at the De Verkeerstoren, a hub for many in <strong>Amsterdam North</strong>. If you are in need of some privacy for concentration, there are <strong> work spaces </strong> for rent. On the top floor there is a <strong>bistro</strong> and <strong>bar</strong> where you can read a newspaper or take in a daily <strong>performance</strong> of music, literature, film, debate poetry or art.";"";"";"3.3.2";"De Verkeerstoren";"AMSTERDAM";"Distelweg 83";"1031 HD";"52,3924220";"4,9055950";"http://www.deverkeerstoren.org/";"https://media.iamsterdam.com/ndtrc/Images/40/402d0cc9-743c-4cf3-b754-6e843f86beb6/f0faaeb0-6a97-400f-9409-e3657ce0c60b.jpg";"https://media.iamsterdam.com/ndtrc/Images/40/402d0cc9-743c-4cf3-b754-6e843f86beb6/f0faaeb0-6a97-400f-9409-e3657ce0c60b.jpg";"";"";"";"";"2016-04-19 12:49:12";
"4dcd563b-7af1-4cb9-9949-58838ba36b69";"Depot Amsterdam";"Bij DEPOT in Amsterdam Noord kan de liefhebber van elektronische muziek zijn hart ophalen. Van techno tot deep house en alles daar tussenin.";"<h2>Elektronische muziek in Amsterdam</h2> Rauw en groots: DEPOT brengt de oude industri&euml:le housefeesten terug naar Amsterdam. Denk aan hoge plafonds, betonnen muren, bakstenen details en een dansvloer waarop 1.000 mensen uit hun dak kunnen gaan. Tel daar elektronische muziek, van techno tot deep house, bij op en je hebt DEPOT. Gelegen in Noord, is DEPOT een club die voor iedereen de deuren opent. Enige voorwaarde: liefde voor elektronische muziek.    <br />";"";"Depot Amsterdam";"With an inclusive approach, affordable club nights and raw, industrial decor, this warehouse club in Amsterdam North takes clubbing right back to basics with a focus on good music and good times.";"<h2>Warehouse club in Amsterdam North</h2> With its seven metre high ceilings, concrete walls, raw industrial decor and enough space to swing 1,000 cats, this warehouse club in post-industrial North serves up regular slices of techno, deep house and everything in between to a music hungry crowd. One for the true music lovers.";"";"";"3.3.2";"Depot Amsterdam";"AMSTERDAM";"Mokerstraat 6";"1021 KC";"52,3844260";"4,9277030";"";"https://media.iamsterdam.com/ndtrc/Images/4d/4dcd563b-7af1-4cb9-9949-58838ba36b69/d37a821e-df40-4632-9bc1-f3eeade56893.jpg";"https://media.iamsterdam.com/ndtrc/Images/4d/4dcd563b-7af1-4cb9-9949-58838ba36b69/d37a821e-df40-4632-9bc1-f3eeade56893.jpg";"";"";"";"";"2016-04-15 12:05:33";
"421f0ac1-75ad-4c33-8d63-4a2f3d981170";"Shelter";"In de A'DAM Toren in Amsterdam Noord vind je niet alleen op de hoogste verdiepingen vermaak, ook in de kelder vind je een nachtclub en expositieruimte genaamd Shelter. ";"";"";"Shelter";"Shelter is the name of the vast subterranean nightclub and exhibition space located in the basement of the landmark A'DAM Tower on Amsterdam's northern waterfront. Due to open in Spring 2016.";"";"";"";"3.3.2";"Shelter";"AMSTERDAM";"Overhoeksplein 1";"1031 KS";"52,3844190";"4,9024490";"";"https://media.iamsterdam.com/ndtrc/Images/42/421f0ac1-75ad-4c33-8d63-4a2f3d981170/b98d5f3e-1a47-4138-b1d6-914c06dce50f.jpg";"https://media.iamsterdam.com/ndtrc/Images/42/421f0ac1-75ad-4c33-8d63-4a2f3d981170/b98d5f3e-1a47-4138-b1d6-914c06dce50f.jpg";"";"";"";"";"2016-04-03 10:27:28";
"1eed12ca-9775-4cfc-a16f-fcf2b652a5da";"Club OT301";"Voormalige filmacademie en voormalig kraakpand dat nu een multi-media alternatief cultureel centrum huisvest. Met ruimtes voor muziek en film, een non-profit drukkerij, ateliers, het veganistische restaurant De Peper. OT301 ontving de Amsterdamprijs voor de Kunsten van het Amsterdams Fonds voor de Kunst in 2007 van toenmalig Burgemeester Job Cohen.";"";"";"OT301";"Former squat turned multi-media centre and vegan restaurant on the Overtoom.";"<h2>Creative space and vegan dining</h2> This non-profit has been feeding Amsterdam&rsquo:s alternative art scene with great projects since 1999, back when squatting buildings was the thing to do for young emerging artists. Since then they&rsquo:ve grown and gone &lsquo:legit&rsquo:, but without losing their spirit for creative adventures, and the space offers a programme that&rsquo:s not only rich in concerts, dance and every other kind of performances under the sun, but also art exhibits, workshops and film screenings. They also host a small bookshop and a vegan kitchen, and they hire out studio space to artists, lecturers and musicians. In brief, it&rsquo:s a fabulous, independent free-for-all of emerging creativity.<o:p></o:p>";"";"";"3.3.2";"Club OT301";"AMSTERDAM";"Overtoom 301";"1054 HW";"52,3601340";"4,8656040";"http://ot301.nl/";"https://media.iamsterdam.com/ndtrc/Images/20121015/8848459a-a6f3-4def-b7f0-e61e93aa1fcd.jpg,https://media.iamsterdam.com/ndtrc/Images/20121015/0e23a333-6b4e-4cdf-ad88-4a60f7e94e5b.jpg";"https://media.iamsterdam.com/ndtrc/Images/20121015/8848459a-a6f3-4def-b7f0-e61e93aa1fcd.jpg";"";"";"";"";"2016-06-09 17:25:11";
"0f96f968-629b-4624-aec8-f5e40c499756";"Doka";"Doka is een nachtclub in de kelder van het Volkshotel in Amsterdam. Tot in de kleine uurtjes kun je hier terecht voor goede cocktails, dj's en verrassende performances. ";"";"Do: 23:00 - 04:00 uur, vr, za: 23:00 - 07:00 uur.";"Doka";"Located in the basement of the Volkshotel, this luxurious cocktail bar serves up some of the finest drinks in Amsterdam in darkly decadent surroundings. With DJs keeping things pumping until the small hours, it's a popular choice with night owls looking to extend their evening's fun. ";"";"Th : 23:00 - 04:00 hour, Fr , Sa : 23:00 - 07:00 hour.";"";"3.3.2";"Doka";"AMSTERDAM";"Wibautstraat 150";"1091 GR";"52,3537730";"4,9117880";"";"https://media.iamsterdam.com/ndtrc/Images/0f/0f96f968-629b-4624-aec8-f5e40c499756/b359012e-dc03-43dc-846a-9e102bd0f6cd.jpg,https://media.iamsterdam.com/ndtrc/Images/0f/0f96f968-629b-4624-aec8-f5e40c499756/4aaaa1fa-deb7-4f1c-bfe0-d0e840092371.jpg,https://media.iamsterdam.com/ndtrc/Images/0f/0f96f968-629b-4624-aec8-f5e40c499756/7370d0bf-c1fe-4ac1-bab6-26c5fed0de47.jpg,https://media.iamsterdam.com/ndtrc/Images/0f/0f96f968-629b-4624-aec8-f5e40c499756/b978732c-962e-43bd-9df3-768a405b448d.jpg";"https://media.iamsterdam.com/ndtrc/Images/0f/0f96f968-629b-4624-aec8-f5e40c499756/b359012e-dc03-43dc-846a-9e102bd0f6cd.jpg";"15-06-2016";"";"";"";"2016-06-16 10:10:16";
"af3be2b2-894f-4e55-b6f9-cf123fe7bfa9";"Club Mystique";"Op 3 minuten lopen vanaf het Centraal Station, in het hartje van Amsterdam tegenover de Koepelkerk vind je een unieke uitgaansplek Club Mystique.";"";"";"Club Mystique";"";"";"";"";"3.3.2";"Club Mystique";"AMSTERDAM";"Smaksteeg 19";"1012 SV";"52,3749430";"4,8913180";"";"";"";"";"";"";"";"2016-06-20 16:43:33";
"ed33f772-1506-429e-b5cc-bfa326db426b";"Panama";"Panama* is een nachtclub in een historisch gebouw in Amsterdam's Oostelijk Havengebied, waar je terecht kunt voor live muziek en populaire clubavonden. ";"De club kan plek bieden aan 1.050 mensen, beschikt over een hoge kwaliteit geluidsinstallatie en heeft verschillende opties voor VIP-gasten. Op de intieme en relaxte clubavonden maak je kennis met&nbsp:opkomend talent en&nbsp:beroemde dj's uit binnen-en buitenland, zoals&nbsp:Mark Knight, Steve Lawler, Hernan Cattaneo, Nick Warren, Ferry Corsten, Danny Tenaglia, Sharam, Joel Mull en Sebastien Leger.<br /> <br /> <h2>Openbaar vervoer</h2> Tram 10, 26. Deze informatie is onder voorbehoud. Kijk op de website van <a href=&quot:http://www.gvb.nl&quot:>GVB</a> voor de meest recente informatie.";"";"Panama";"Club Panama is a nightclub located in a historic and atmospheric building in Amsterdam's Oostelijk Havengebied (Eastern Docklands), playing host to live music and popular club evenings. ";"This cool nightclub and event space can host up to 1,050 people, with a high quality sound installation and various options for catering to VIP guests. Its relaxed and classy club nights offer a chance to hear world-renowned DJs and upcoming talent, such as Mark Knight, Steve Lawler, Hernan Cattaneo, Nick Warren, Ferry Corsten, Danny Tenaglia, Sharam, Joel Mull and Sebastien Leger.<br /> <br /> <h2>Unlimited entry for seven days with the Amsterdam Nightlife Ticket</h2> <br /> Panama is one of the Amsterdam clubs participating in the <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/clubbing-nightlife-amsterdam/nightlife-ticket&quot:>Amsterdam Nightlife Ticket</a>. This handy nightlife pass will get you unlimited entry to a selection of Amsterdam clubs for seven days, plus free drinks at many participating venues. And all for just &euro:10! Find out more about the <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/clubbing-nightlife-amsterdam/nightlife-ticket&quot:>Amsterdam Nightlife Ticket</a> and buy yours today.<br /> <br /> <h2>How to get there</h2> Tram 10, 26. This information is subject to change: for up-to-date public transport info check the <a href=&quot:http://en.gvb.nl&quot:>GVB website</a>";"";"";"3.3.2";"Panama";"AMSTERDAM";"Oostelijke Handelskade 4";"1019 BM";"52,3749310";"4,9303090";"http://www.panama.nl/";"https://media.iamsterdam.com/ndtrc/Images/ed/ed33f772-1506-429e-b5cc-bfa326db426b/a45fcbc7-6252-4684-a4f2-663ba95bd12a.jpg";"https://media.iamsterdam.com/ndtrc/Images/ed/ed33f772-1506-429e-b5cc-bfa326db426b/a45fcbc7-6252-4684-a4f2-663ba95bd12a.jpg";"";"";"";"";"2016-07-06 12:54:05";
